State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Bihar,14,15,2004,4,0,3,5,KAMAL NARAYAN SAHU,M,BSP,7583,GEN,762657,1202456,DARBHANGA,GEN,,9,63.42,0.99,yes,49,0.01,2.22,GEBR74068,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,15,2004,4,0,3,6,MD. SAFI ALAM,M,IND,7534,GEN,762657,1202456,DARBHANGA,GEN,,9,63.42,0.99,yes,3914,0.51,2.22,GEBR74066,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,15,2004,4,0,3,7,MITHILESH KUMAR YADAV,M,SP,3620,GEN,762657,1202456,DARBHANGA,GEN,,9,63.42,0.47,yes,515,0.07,2.22,GEBR74064,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Bihar,14,15,2004,4,0,3,8,RAM SWARATH SAFI,M,IND,3105,SC,762657,1202456,DARBHANGA,GEN,,9,63.42,0.41,yes,1160,0.15,2.22,GEBR74070,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Bihar,14,15,2004,4,0,3,9,JHARI LAL DAS,M,IND,1945,GEN,762657,1202456,DARBHANGA,GEN,,9,63.42,0.26,yes,0,0,2.22,GEBR74067,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,1,RAM CHANDRA PASWAN,M,LJNSP,394240,SC,713798,1245733,ROSERA,SC,,10,57.3,55.23,no,138411,19.39,2.27,GEBR64747,State-based Party,5029,TRUE,3,JD(U),11002,ROSERA,TRUE,FALSE,2,TRUE,TRUE,TRUE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,2,DASHAI CHAUDHARY,M,JD(U),255829,SC,713798,1245733,ROSERA,SC,,10,57.3,35.84,no,237000,33.2,2.27,GEBR74073,State-based Party,11002,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,3,LAL BAHADUR SADA,M,CPI(ML)(L),18829,SC,713798,1245733,ROSERA,SC,,10,57.3,2.64,yes,2009,0.28,2.27,GEBR74074,Local Party,2472,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,4,HALCHAL RAM,M,IND,16820,SC,713798,1245733,ROSERA,SC,,10,57.3,2.36,yes,10236,1.43,2.27,GEBR74080,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,5,SATRUDHAN KUMAR PASWAN,M,SP,6584,SC,713798,1245733,ROSERA,SC,,10,57.3,0.92,yes,1456,0.2,2.27,GEBR74079,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,6,SANATAN KUMAR SATHI,M,BSP,5128,SC,713798,1245733,ROSERA,SC,,10,57.3,0.72,yes,168,0.02,2.27,GEBR74075,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,7,GULAB PASWAN,M,AD,4960,SC,713798,1245733,ROSERA,SC,,10,57.3,0.69,yes,1,0,2.27,GEBR74077,Local Party,954,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,8,NANDJEE RAM,M,IND,4959,SC,713798,1245733,ROSERA,SC,,10,57.3,0.69,yes,1553,0.22,2.27,GEBR74072,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,9,KRIPANATH RAM,M,IND,3406,SC,713798,1245733,ROSERA,SC,,10,57.3,0.48,yes,363,0.05,2.27,GEBR74071,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,16,2004,4,0,3,10,KEDAR PASWAN,M,SHS,3043,SC,713798,1245733,ROSERA,SC,,10,57.3,0.43,yes,0,0,2.27,GEBR74078,State-based Party,18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,1,ALOK KUMAR MEHTA,M,RJD,437457,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,50.59,no,126783,14.66,2.56,GEBR73997,State-based Party,12103,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,2,RAM CHANDRA SINGH,M,JD(U),310674,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,35.93,no,250483,28.97,2.56,GEBR73998,State-based Party,11002,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,3,SHEEL KUMAR ROY,M,IND,60191,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,6.96,yes,42544,4.92,2.56,GEBR73993,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,4,RAMCHANDRA MAHTO,M,CPI,17647,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,2.04,yes,6303,0.73,2.56,GEBR73992,State-based Party,2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,5,SHYAM NARAYAN ROY,M,IND,11344,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,1.31,yes,4210,0.49,2.56,GEBR73996,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,6,SURENDRA PRASAD,M,CPI(ML)(L),7134,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,0.82,yes,2403,0.28,2.56,GEBR1980,Local Party,2472,TRUE,3,IND,10809,SIWAN,FALSE,FALSE,0,FALSE,FALSE,FALSE,Doctorate,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,7,BIRESH CHAUDHARY,M,IND,4731,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,0.55,yes,498,0.06,2.56,GEBR73988,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,8,RAMPRIT THAKUR,M,IND,4233,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,0.49,yes,349,0.04,2.56,GEBR73989,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,9,SAIYDUL ZAFAR ANSARI,M,BSP,3884,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,0.45,yes,1983,0.23,2.56,GEBR73987,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,10,DEWAKI SAH,M,IND,1901,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,0.22,yes,7,0,2.56,GEBR73994,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,11,RAJENDRA PRASAD YADAV,M,SP,1894,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,0.22,yes,54,0.01,2.56,GEBR23294,State-based Party (Other State),7425,TRUE,7,INC,3482,MADHEPURA,FALSE,FALSE,2,TRUE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,12,RAMA SHANKAR RAM,M,IND,1840,SC,864746,1433793,SAMASTIPUR,GEN,,13,60.31,0.21,yes,24,0,2.56,GEBR73986,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,17,2004,4,0,3,13,ARUN KUMAR THAKUR,M,IND,1816,GEN,864746,1433793,SAMASTIPUR,GEN,,13,60.31,0.21,yes,0,0,2.56,GEBR73990,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,Lok Sabha Election (GE)
Bihar,14,18,2004,4,0,3,1,VIJAY KRISHNA,M,RJD,426856,GEN,864102,1242851,BARH,GEN,,8,69.53,49.4,no,37688,4.36,2.27,GEBR52976,State-based Party,12103,TRUE,3,RJD,12103,BARH,TRUE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,18,2004,4,0,3,2,NITISH KUMAR,M,JD(U),389168,GEN,864102,1242851,BARH,GEN,,8,69.53,45.04,no,372928,43.16,2.27,GEBR36439,State-based Party,11002,TRUE,6,JD(U),11002,BARH,TRUE,TRUE,5,FALSE,TRUE,TRUE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,18,2004,4,0,3,3,ANANDI MAHTO,M,BSP,16240,GEN,864102,1242851,BARH,GEN,,8,69.53,1.88,yes,3300,0.38,2.27,GEBR74004,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,18,2004,4,0,3,4,MITHILESH YADAV,M,CPI(ML)(L),12940,GEN,864102,1242851,BARH,GEN,,8,69.53,1.5,yes,4957,0.57,2.27,GEBR74006,Local Party,2472,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,18,2004,4,0,3,5,SATENDRA KUMAR SINGH,M,IND,7983,GEN,864102,1242851,BARH,GEN,,8,69.53,0.92,yes,3173,0.37,2.27,GEBR74003,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,18,2004,4,0,3,6,SARBIND KUMAR,M,IND,4810,GEN,864102,1242851,BARH,GEN,,8,69.53,0.56,yes,247,0.03,2.27,GEBR74001,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,14,18,2004,4,0,3,7,INDRA KUMAR SINGH CHANDAPURI,M,SP,4563,GEN,864102,1242851,BARH,GEN,,8,69.53,0.53,yes,3021,0.35,2.27,GEBR73999,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,Lok Sabha Election (GE)
Bihar,14,18,2004,4,0,3,8,SANJAY KUMAR,M,RLD,1542,GEN,864102,1242851,BARH,GEN,,8,69.53,0.18,yes,0,0,2.27,GEBR74002,State-based Party (Other State),12169,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,1,SURAJ SINGH,M,LJNSP,233869,GEN,632343,1181597,BALIA,GEN,,11,53.52,36.98,no,76227,12.05,4,GEBR74339,State-based Party,5029,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Literate,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,2,SHATRUGHNA PRASAD SINGH,M,CPI,157642,GEN,632343,1181597,BALIA,GEN,,11,53.52,24.93,no,38936,6.16,4,GEBR74341,State-based Party,2444,TRUE,3,CPI,2444,BALIA,TRUE,TRUE,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,3,RAMJIVAN SINGH,M,JD(U),118706,GEN,632343,1181597,BALIA,GEN,,11,53.52,18.77,no,71781,11.35,4,GEBR23285,State-based Party,11002,TRUE,4,JD(U),11002,BALIA,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,4,RAJVANSHI MAHTO,M,SP,46925,GEN,632343,1181597,BALIA,GEN,,11,53.52,7.42,yes,29195,4.62,4,GEBR74336,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,5,GANESH YADAV,M,BSP,17730,GEN,632343,1181597,BALIA,GEN,,11,53.52,2.8,yes,118,0.02,4,GEBR74340,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,6,SHAHID AKHTAR,M,IND,17612,GEN,632343,1181597,BALIA,GEN,,11,53.52,2.79,yes,6811,1.08,4,GEBR74342,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,7,CHHATRAPATI YADAV,M,IND,10801,GEN,632343,1181597,BALIA,GEN,,11,53.52,1.71,yes,174,0.03,4,GEBR73924,Independents,10809,TRUE,2,IND,10809,BALIA,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,8,AUNKUSHA BAHA,M,IND,10627,GEN,632343,1181597,BALIA,GEN,,11,53.52,1.68,yes,1523,0.24,4,GEBR74344,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,9,UPENDAR DAS,M,AD,9104,GEN,632343,1181597,BALIA,GEN,,11,53.52,1.44,yes,4066,0.64,4,GEBR74345,Local Party,954,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,10,KULDIP NARAYAN SINGH PATEL,M,SAP,5038,GEN,632343,1181597,BALIA,GEN,,11,53.52,0.8,yes,749,0.12,4,GEBR74346,State-based Party,7575,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,19,2004,4,0,3,11,MAHBOOB ALAM,M,KVSP,4289,GEN,632343,1181597,BALIA,GEN,,11,53.52,0.68,yes,0,0,4,GEBR74338,Local Party,11405,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,1,RANJEET RANJAN,F,LJNSP,350426,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,47.47,no,30787,4.17,2.38,GEBR74350,State-based Party,5029,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,2,DINESH CHANDRA YADAV,M,JD(U),319639,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,43.3,no,304224,41.21,2.38,GEBR53005,State-based Party,11002,TRUE,4,JD(U),11002,SAHARSA,TRUE,TRUE,2,FALSE,TRUE,TRUE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,3,SURESH KUMAR AZAD,M,IND,15415,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,2.09,yes,2645,0.36,2.38,GEBR74355,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,4,SHIV SHANKAR THAKUR,M,SP,12770,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,1.73,yes,3806,0.52,2.38,GEBR74351,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,5,DEVENDRA MUKHIA,M,IND,8964,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,1.21,yes,14,0,2.38,GEBR74349,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,6,SURESH PRASAD MEHTA,M,BSP,8950,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,1.21,yes,1649,0.22,2.38,GEBR53008,State-based Party (Other State),16651,TRUE,2,IND,10809,SAHARSA,TRUE,FALSE,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,7,MOHAN KAMAT,M,AD,7301,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,0.99,yes,18,0,2.38,GEBR74352,Local Party,954,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,8,RAMDEO SHARMA,M,IND,7283,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,0.99,yes,3063,0.41,2.38,GEBR74356,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,9,MOHD. KAMAL UDDIN,M,JHP,4220,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,0.57,yes,908,0.12,2.38,GEBR74348,Local Party,11059,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,Lok Sabha Election (GE)
Bihar,14,20,2004,4,0,3,10,DEONARAYAN DAS,M,SHS,3312,GEN,738280,1287666,SAHARSA,GEN,,10,57.33,0.45,yes,0,0,2.38,GEBR74354,State-based Party,18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,1,LALU PRASAD,M,RJD,344301,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,49.49,no,69987,10.06,2.5,GEBR100206,State-based Party,12103,FALSE,7,RJD,12103,MADHEPURA,TRUE,TRUE,4,FALSE,FALSE,TRUE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,2,SHARAD YADAV,M,JD(U),274314,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,39.43,no,253162,36.39,2.5,GEBR42656,State-based Party,11002,FALSE,8,JD(U),11002,MADHEPURA,TRUE,TRUE,5,FALSE,TRUE,TRUE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,3,ARVIND SAH,M,BSP,21152,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,3.04,yes,9479,1.36,2.5,GEBR74367,State-based Party (Other State),16651,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,4,SATTO MANDAL,M,IND,11673,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,1.68,yes,1988,0.29,2.5,GEBR74360,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,5,N. K. SINGH,M,SAP,9685,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,1.39,yes,1192,0.17,2.5,GEBR74358,State-based Party,7575,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,6,ANANT LAL SADA,M,SP,8493,SC,695674,1187490,MADHEPURA,GEN,,12,58.58,1.22,yes,2018,0.29,2.5,GEBR74359,State-based Party (Other State),7425,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,7,PRASANNA KUMAR,M,IND,6475,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,0.93,yes,1763,0.25,2.5,GEBR73926,Independents,10809,FALSE,2,IND,10809,MADHEPURA,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,8,SHASHISHEKHAR PRASAD SINGH,M,IND,4712,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,0.68,yes,118,0.02,2.5,GEBR74363,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,9,DR. BIJENDRA KUMAR,M,IND,4594,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,0.66,yes,1002,0.14,2.5,GEBR74364,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,10,MD. KAMALUDDIN,M,JHP,3592,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,0.52,yes,68,0.01,2.5,GEBR74361,Local Party,11059,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,11,RAM NARESH CHAUPAL,M,IND,3524,SC,695674,1187490,MADHEPURA,GEN,,12,58.58,0.51,yes,365,0.05,2.5,GEBR74362,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,21,2004,4,0,3,12,RADHESHYAM AGARWAL,M,IND,3159,GEN,695674,1187490,MADHEPURA,GEN,,12,58.58,0.45,yes,0,0,2.5,GEBR69089,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,1,SUKDEO PASWAN,M,BJP,216677,SC,652439,1184962,ARARIA,SC,,13,55.06,33.21,no,27744,4.25,3.85,GEBR35362,National Party,1605,TRUE,7,RJD,12103,ARARIA,TRUE,FALSE,5,TRUE,TRUE,TRUE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,2,RAMJI DAS RISHIDEO,M,SP,188933,SC,652439,1184962,ARARIA,SC,,13,55.06,28.96,no,15431,2.37,3.85,GEBR74017,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,3,RAM SEWAK HAZARI,M,LJNSP,173502,SC,652439,1184962,ARARIA,SC,,13,55.06,26.59,no,156186,23.94,3.85,GEBR74014,State-based Party,5029,TRUE,7,SAP,7575,ROSERA,FALSE,FALSE,1,TRUE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,4,NARAYAN KUMAR RAM,M,BSP,17316,SC,652439,1184962,ARARIA,SC,,13,55.06,2.65,yes,5370,0.82,3.85,GEBR74008,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,5,SATYA NARAYAN WRITER,M,IND,11946,SC,652439,1184962,ARARIA,SC,,13,55.06,1.83,yes,3913,0.6,3.85,GEBR53048,Independents,10809,TRUE,2,SHS,18691,ARARIA,TRUE,FALSE,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,6,NAND LAL PASWAN,M,IND,8033,SC,652439,1184962,ARARIA,SC,,13,55.06,1.23,yes,128,0.02,3.85,GEBR74010,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,7,ARUN KUMAR RAJAK,M,IJP,7905,SC,652439,1184962,ARARIA,SC,,13,55.06,1.21,yes,1645,0.25,3.85,GEBR74007,Local Party,3430,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,8,DAYA CHAND KATARIA,M,IND,6260,SC,652439,1184962,ARARIA,SC,,13,55.06,0.96,yes,166,0.03,3.85,GEBR74015,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,9,PUSHPA NAND RISHIDEO,M,IND,6094,SC,652439,1184962,ARARIA,SC,,13,55.06,0.93,yes,1287,0.2,3.85,GEBR74013,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,10,RAJDHAR PASWAN,M,SHS,4807,SC,652439,1184962,ARARIA,SC,,13,55.06,0.74,yes,146,0.02,3.85,GEBR74012,State-based Party,18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,11,LALU PASWAN,M,IND,4661,SC,652439,1184962,ARARIA,SC,,13,55.06,0.71,yes,1294,0.2,3.85,GEBR73908,Independents,10809,TRUE,2,IND,10809,ARARIA,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,12,OM PRAKASH PASWAN,M,AD,3367,SC,652439,1184962,ARARIA,SC,,13,55.06,0.52,yes,429,0.07,3.85,GEBR74016,Local Party,954,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Bihar,14,22,2004,4,0,3,13,JAGDEO RAM,M,SAP,2938,SC,652439,1184962,ARARIA,SC,,13,55.06,0.45,yes,0,0,3.85,GEBR74011,State-based Party,7575,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,14,23,2004,4,0,3,1,TASLIMUDDIN,M,RJD,420331,GEN,813315,1278476,KISHANGANJ,GEN,,10,63.62,51.68,no,160497,19.73,2.63,GEBR35290,State-based Party,12103,TRUE,7,RJD,12103,KISHANGANJ,TRUE,TRUE,4,FALSE,FALSE,TRUE,Literate,Other,,,,Lok Sabha Election (GE)
Bihar,14,23,2004,4,0,3,2,SYED SHAHNAWAZ HUSSAIN,M,BJP,259834,GEN,813315,1278476,KISHANGANJ,GEN,,10,63.62,31.95,no,182478,22.44,2.63,GEBR80195,National Party,1605,TRUE,3,BJP,1605,KISHANGANJ,TRUE,TRUE,1,FALSE,TRUE,TRUE,10th Pass,Other,,,,Lok Sabha Election (GE)
